,Concept,Feature,Yes/No,Category,prompt,gpt_response
10810,Paint brush,have_circular_shape,0,tool,"In one word, Yes/No: Do paint brushes have a circular shape ?","

No"
10811,Paint brush,have_chamfer,0,tool,"In one word, Yes/No: Do paint brushes have a chamfer ?","

No"
10812,Paint brush,have_catcher,0,tool,"In one word, Yes/No: Do paint brushes have a catcher ?","

The catcher for each brush is actually a hose."
10813,Paint brush,have_cylindrical_body,1,tool,"In one word, Yes/No: Do paint brushes have a cylindrical body ?","

Yes"
10814,Paint brush,have_cutting_height_adjustment,0,tool,"In one word, Yes/No: Do paint brushes have a cutting height adjustment ?","

No"
10815,Paint brush,have_curved_blade,1,tool,"In one word, Yes/No: Do paint brushes have a curved blade ?","

Yes"
10816,Paint brush,have_diameter,0,tool,"In one word, Yes/No: Do paint brushes have a diameter ?","

No"
10817,Paint brush,have_cylindrical_shape,1,tool,"In one word, Yes/No: Do paint brushes have a cylindrical shape ?","

Yes"
10818,Paint brush,have_cordless_operation,1,tool,"In one word, Yes/No: Do paint brushes have a cordless operation ?","

Do paint brushes have a cordless operation?"
10819,Paint brush,have_covering,1,tool,"In one word, Yes/No: Do paint brushes have a covering ?","

Do paint brushes have a cover?"
10820,Paint brush,have_deck,1,tool,"In one word, Yes/No: Do paint brushes have a deck ?","

Do paint brushes have a deck?"
10821,Paint brush,have_attachments_for_different_surfaces,1,tool,"In one word, Yes/No: Do paint brushes have attachments for different surfaces ?","

Do paint brushes have attachments for different surfaces?

There are many different attachment options for paint brushes, but some examples include:

-Bows: This should be an option when Voicing whether or not the brush has an attachment for a surface, such as a wall or door.

-Thin Birch Nylon Bands: These are usually an option when choosing whether or not the brush has an attachment for a surface, such as a wall or door.

-Thin Blue Steel Bands: These are usually an option when choosing whether or not the brush has an attachment for a surface, such as a wall or door."
10822,Paint brush,have_dry_skin,1,tool,"In one word, Yes/No: Do paint brushes have a dry skin ?","

Yes"
10823,Paint brush,have_durable_blade,1,tool,"In one word, Yes/No: Do paint brushes have a durable blade ?","

Yes"
10824,Paint brush,have_dustbin,1,tool,"In one word, Yes/No: Do paint brushes have a dustbin ?","

Yes"
10825,Paint brush,have_different_attachments,1,tool,"In one word, Yes/No: Do paint brushes have different attachments ?","

Do paint brushes have different attachments?

Yes"
10826,Paint brush,have_cutting_edge,1,tool,"In one word, Yes/No: Do paint brushes have a cutting edge ?","

Do paint brushes have a cutting edge?

The answer is, depending on the type of brush, it can have an edge that/or no edge."
10827,Paint brush,have_different_heads,1,tool,"In one word, Yes/No: Do paint brushes have different heads ?","

Do paint brushes have different heads? The answer is unknown."
10828,Paint brush,have_ears,1,tool,"In one word, Yes/No: Do paint brushes have ears ?","

Do paint brushes have ears?"
10829,Paint brush,have_disc,1,tool,"In one word, Yes/No: Do paint brushes have a disc ?","

Do paint brushes have a disc?"
10830,Paint brush,have_different_tips,1,tool,"In one word, Yes/No: Do paint brushes have different tips ?","

Do paint brushes have different tips?

Yes"
10831,Paint brush,have_edge,1,tool,"In one word, Yes/No: Do paint brushes have a edge ?","

Yes"
10832,Paint brush,have_eyes,1,tool,"In one word, Yes/No: Do paint brushes have eyes ?","

Yes"
10833,Paint brush,have_eyesight,1,tool,"In one word, Yes/No: Do paint brushes have a eyesight ?","

Yes"
10834,Paint brush,have_engine,0,tool,"In one word, Yes/No: Do paint brushes have a engine ?","

No"
10835,Paint brush,have_fangs,1,tool,"In one word, Yes/No: Do paint brushes have fangs ?","

Yes"
10836,Paint brush,have_eye_lids,1,tool,"In one word, Yes/No: Do paint brushes have eye lids ?","

Yes"
10837,Paint brush,have_face,0,tool,"In one word, Yes/No: Do paint brushes have a face ?","

No"
10838,Paint brush,have_eyes_ears_nostrils_on_top_of_head,1,tool,"In one word, Yes/No: Do paint brushes have a eyes ears nostrils on top of head ?","

Yes"
10839,Paint brush,have_eyes_on_top_of_head,1,tool,"In one word, Yes/No: Do paint brushes have a eyes on top of head ?","

Do paint brushes have eyes on top of head?"
10840,Paint brush,have_feet,1,tool,"In one word, Yes/No: Do paint brushes have feet ?","

Do paint brushes have feet?"
10841,Paint brush,have_end,1,tool,"In one word, Yes/No: Do paint brushes have a end ?","

Do paint brushes have an end?"
10842,Paint brush,have_flaring_hood,0,tool,"In one word, Yes/No: Do paint brushes have a flaring hood ?","

No"
10843,Paint brush,have_foot,0,tool,"In one word, Yes/No: Do paint brushes have a foot ?","

No"
10844,Paint brush,have_flat_head,0,tool,"In one word, Yes/No: Do paint brushes have a flat head ?","

No"
10845,Paint brush,have_flat_surface,0,tool,"In one word, Yes/No: Do paint brushes have a flat surface ?","

No"
10846,Paint brush,have_forked_tongue,0,tool,"In one word, Yes/No: Do paint brushes have a forked tongue ?","

No"
10847,Paint brush,have_five_toes,1,tool,"In one word, Yes/No: Do paint brushes have five toes ?","

Do paint brushes have five toes?"
10848,Paint brush,have_filter,1,tool,"In one word, Yes/No: Do paint brushes have a filter ?","

Do paint brushes have a filter?

Yes"
10849,Paint brush,have_footrest,1,tool,"In one word, Yes/No: Do paint brushes have a footrest ?","

Do paint brushes have a footrest?"
10850,Paint brush,have_four_legs,1,tool,"In one word, Yes/No: Do paint brushes have four legs ?","

Do paint brushes have four legs?"
10851,Paint brush,have_glands,1,tool,"In one word, Yes/No: Do paint brushes have glands ?","

Yes"
10852,Paint brush,have_good_eyesight,1,tool,"In one word, Yes/No: Do paint brushes have a good eyesight ?","

Yes"
10853,Paint brush,have_grass_catcher,1,tool,"In one word, Yes/No: Do paint brushes have a grass catcher ?","

Do paint brushes have a grass catcher?

Yes"
10854,Paint brush,have_handle_made_of_metal,1,tool,"In one word, Yes/No: Do paint brushes have a handle made of metal ?","

Yes"
10855,Paint brush,have_grinder,0,tool,"In one word, Yes/No: Do paint brushes have a grinder ?","

No"
10856,Paint brush,have_grass_collection_bag,1,tool,"In one word, Yes/No: Do paint brushes have a grass collection bag ?","

Do paint brushes have a grass collection bag?

Yes"
10857,Paint brush,have_good_hearing,1,tool,"In one word, Yes/No: Do paint brushes have a good hearing ?","

Do paint brushes have a good hearing?

Yes, paint brushes have a good hearing."
10858,Paint brush,have_grit,1,tool,"In one word, Yes/No: Do paint brushes have a grit ?","

Do paint brushes have a specific ground on their bristles?"
10859,Paint brush,have_hammer,1,tool,"In one word, Yes/No: Do paint brushes have a hammer ?","

Do paint brushes have a hammer?

No"
10860,Paint brush,have_guard,1,tool,"In one word, Yes/No: Do paint brushes have a guard ?","

Do paint brushes have a guard?

No"
10861,Paint brush,have_gasoline_engine,1,tool,"In one word, Yes/No: Do paint brushes have a gasoline engine ?","

Do paint brushes have a gasoline engine?

It depends on the type of brush. If it is a brush that is used for painting, it may have a gasoline engine. If it is a brush that is used for cleaning up or sanding, it may not have a gasoline engine."
10862,Paint brush,have_handle_made_of_plastic,1,tool,"In one word, Yes/No: Do paint brushes have a handle made of plastic ?","

The answer is yes."
10863,Paint brush,have_hard_shell,0,tool,"In one word, Yes/No: Do paint brushes have a hard shell ?","

No"
10864,Paint brush,have_hardie_hole,0,tool,"In one word, Yes/No: Do paint brushes have a hardie hole ?","

No"
10865,Paint brush,have_head_attachment,1,tool,"In one word, Yes/No: Do paint brushes have a head attachment ?","

Yes"
10866,Paint brush,have_handle_on_the_other,1,tool,"In one word, Yes/No: Do paint brushes have a handle on the other ?","

Yes"
10867,Paint brush,have_head_material,1,tool,"In one word, Yes/No: Do paint brushes have a head material ?","

Yes"
10868,Paint brush,have_hard_blade,0,tool,"In one word, Yes/No: Do paint brushes have a hard blade ?","

No"
10869,Paint brush,have_handle_made_of_wood,1,tool,"In one word, Yes/No: Do paint brushes have a handle made of wood ?","

Do paint brushes have a handle made of wood?"
10870,Paint brush,have_handle_material,1,tool,"In one word, Yes/No: Do paint brushes have a handle material ?","

Do paint brushes have a handle material?

Yes"
10871,Paint brush,have_hearing,1,tool,"In one word, Yes/No: Do paint brushes have a hearing ?","

Do paint brushes have a hearing?"
10872,Paint brush,have_heat-sensing_pits,1,tool,"In one word, Yes/No: Do paint brushes have heat-sensing pits ?","

Yes"
10873,Paint brush,have_high-carbon_steel_blade,0,tool,"In one word, Yes/No: Do paint brushes have a high-carbon steel blade ?","

No"
10874,Paint brush,have_hide,0,tool,"In one word, Yes/No: Do paint brushes have a hide ?","

No"
10875,Paint brush,have_heel,1,tool,"In one word, Yes/No: Do paint brushes have a heel ?","

Do paint brushes have a heel?"
10876,Paint brush,have_heart,1,tool,"In one word, Yes/No: Do paint brushes have a heart ?","

Do paint brushes have a heart?"
10877,Paint brush,have_heart_rate,0,tool,"In one word, Yes/No: Do paint brushes have a heart rate ?","

Do paints have a heart rate?"
10878,Paint brush,have_hole_in_blade,0,tool,"In one word, Yes/No: Do paint brushes have a hole in blade ?","

No"
10879,Paint brush,have_hilt,1,tool,"In one word, Yes/No: Do paint brushes have a hilt ?","

Do paint brushes have a hilt?"
10880,Paint brush,have_hole,1,tool,"In one word, Yes/No: Do paint brushes have a hole ?","

Do paint brushes have a hole in the middle of each brush?"
10881,Paint brush,have_heat-treated_lade,1,tool,"In one word, Yes/No: Do paint brushes have a heat-treated lade ?","

Do paint brushes have a heat-treated lade?

Yes"
10882,Paint brush,have_horn,0,tool,"In one word, Yes/No: Do paint brushes have a horn ?","

No"
10883,Paint brush,have_hose_attachment,0,tool,"In one word, Yes/No: Do paint brushes have a hose attachment ?","

No"
10884,Paint brush,have_hood,1,tool,"In one word, Yes/No: Do paint brushes have a hood ?","

Yes"
10885,Paint brush,have_horny_covering_at_the_ends,0,tool,"In one word, Yes/No: Do paint brushes have horny covering at the ends ?","

No"
10886,Paint brush,have_large_head,0,tool,"In one word, Yes/No: Do paint brushes have a large head ?","

No"
10887,Paint brush,have_label,1,tool,"In one word, Yes/No: Do paint brushes have a label ?","

Yes"
10888,Paint brush,have_large_eyes,1,tool,"In one word, Yes/No: Do paint brushes have large eyes ?","

Yes"
10889,Paint brush,have_horny_covering,1,tool,"In one word, Yes/No: Do paint brushes have a horny covering ?","

Yes"
10890,Paint brush,have_jaw,0,tool,"In one word, Yes/No: Do paint brushes have a jaw ?","

No"
10891,Paint brush,have_lid,1,tool,"In one word, Yes/No: Do paint brushes have a lid ?","

Yes"
10892,Paint brush,have_lifespan_of_20-30_years,1,tool,"In one word, Yes/No: Do paint brushes have lifespan of 20-30 years ?","

Yes"
10893,Paint brush,have_long_blade,1,tool,"In one word, Yes/No: Do paint brushes have a long blade ?","

Yes"
10894,Paint brush,have_long_body,0,tool,"In one word, Yes/No: Do paint brushes have a long body ?","

No"
10895,Paint brush,have_long_jaw,1,tool,"In one word, Yes/No: Do paint brushes have a long jaw ?","

Yes"
10896,Paint brush,have_long_neck,1,tool,"In one word, Yes/No: Do paint brushes have a long neck ?","

Yes"
10897,Paint brush,have_legs,1,tool,"In one word, Yes/No: Do paint brushes have legs ?","

Do paint brushes have legs?"
10898,Paint brush,have_long_fangs,1,tool,"In one word, Yes/No: Do paint brushes have long fangs ?","

Do paint brushes have long fangs?

Yes"
10899,Paint brush,have_large_body,1,tool,"In one word, Yes/No: Do paint brushes have a large body ?","

The large body of paint brushes makes them easy to. them to get the perfect paint all over your work. But they also come in all shapes and sizes, so it's up to you whether you want a small, medium, or large brush."
10900,Paint brush,have_long_snout,1,tool,"In one word, Yes/No: Do paint brushes have a long snout ?","

Yes"
10901,Paint brush,have_long_teeth,1,tool,"In one word, Yes/No: Do paint brushes have long teeth ?","

Yes"
10902,Paint brush,have_many_different_types,1,tool,"In one word, Yes/No: Do paint brushes have many different types ?","

Yes"
10903,Paint brush,have_long_tongue,1,tool,"In one word, Yes/No: Do paint brushes have a long tongue ?","

Yes"
10904,Paint brush,have_measurement_markings,1,tool,"In one word, Yes/No: Do paint brushes have measurement markings ?","

MeasureMENTS of every two inches."
10905,Paint brush,have_long_shaft,1,tool,"In one word, Yes/No: Do paint brushes have a long shaft ?","

Do paint brushes have a long shaft?

Yes"
10906,Paint brush,have_long_tail,1,tool,"In one word, Yes/No: Do paint brushes have a long tail ?","

Do paint brushes have a long tail?

Yes"
10907,Paint brush,have_markings,1,tool,"In one word, Yes/No: Do paint brushes have markings ?","

Do paint brushes have markings?

Yes"
10908,Paint brush,have_metal_blade,1,tool,"In one word, Yes/No: Do paint brushes have a metal blade ?","

Do paint brushes have a metal blade?

Yes"
10909,Paint brush,have_laterally_compressed_body,1,tool,"In one word, Yes/No: Do paint brushes have a laterally compressed body ?"," If Yes, what is the size of the brush?

Do paint brushes have a laterally compressed body?

There are three types of paint brushes: large, small, and medium. The large brush is the most common. There are also small paint brushes. The size of the medium brush is one of the most common. The other two types are large and small."
10910,Paint brush,have_metal_handle,1,tool,"In one word, Yes/No: Do paint brushes have a metal handle ?","

Yes"
10911,Paint brush,have_multi-surface_cleaning_ability,1,tool,"In one word, Yes/No: Do paint brushes have a multi-surface cleaning ability ?","

Yes"
10912,Paint brush,have_no_ears,0,tool,"In one word, Yes/No: Do paint brushes have no ears ?","

No"
10913,Paint brush,have_muscular_body,0,tool,"In one word, Yes/No: Do paint brushes have a muscular body ?","

No"
10914,Paint brush,have_neck,1,tool,"In one word, Yes/No: Do paint brushes have a neck ?","

Yes"
10915,Paint brush,have_mulching_capabilities,0,tool,"In one word, Yes/No: Do paint brushes have mulching capabilities ?","

No"
10916,Paint brush,have_narrow_snout,0,tool,"In one word, Yes/No: Do paint brushes have a narrow snout ?","

No"
10917,Paint brush,have_mouth,1,tool,"In one word, Yes/No: Do paint brushes have a mouth ?","

Do paint brushes have a mouth ?

No"
10918,Paint brush,have_motor,1,tool,"In one word, Yes/No: Do paint brushes have a motor ?","

Do paint brushes have a motor?

Yes"
10919,Paint brush,have_no_external_ears,0,tool,"In one word, Yes/No: Do paint brushes have no external ears ?","

No"
10920,Paint brush,have_no_eyelids,0,tool,"In one word, Yes/No: Do paint brushes have no eyelids ?","

No"
10921,Paint brush,have_no_legs,0,tool,"In one word, Yes/No: Do paint brushes have no legs ?","

No"
10922,Paint brush,have_no_limbs,0,tool,"In one word, Yes/No: Do paint brushes have no limbs ?","

No"
